Date,Time,Timezone,Open,High,Low,Close
2025-01-28,13:14:00,+05:30,23059.35,23068.9,23059.35,23065.25
2025-01-28,13:15:00,+05:30,23067.35,23073.2,23063.9,23064.8
2025-01-28,13:16:00,+05:30,23065.05,23069.15,23060.6,23067.75
2025-01-28,13:17:00,+05:30,23067.8,23073.8,23065.3,23066.95
2025-01-28,13:18:00,+05:30,23067.95,23072.1,23063.4,23069.35
2025-01-28,13:19:00,+05:30,23069.65,23073.05,23066.35,23069.05
2025-01-28,13:20:00,+05:30,23069.2,23071.85,23061.7,23063.75
2025-01-28,13:21:00,+05:30,23063.85,23065.4,23052.75,23052.75
2025-01-28,13:22:00,+05:30,23052.35,23057.1,23046.2,23047.45
2025-01-28,13:23:00,+05:30,23047.7,23050.3,23034.3,23035.35
2025-01-28,13:24:00,+05:30,23035.65,23040.75,23030.85,23035.5
2025-01-28,13:25:00,+05:30,23034.7,23040.0,23032.0,23035.25
2025-01-28,13:26:00,+05:30,23036.25,23045.1,23030.1,23030.7
2025-01-28,13:27:00,+05:30,23030.95,23036.55,23030.25,23033.45
2025-01-28,13:28:00,+05:30,23033.65,23038.3,23030.6,23036.15
2025-01-28,13:29:00,+05:30,23036.4,23037.85,23026.15,23026.15
2025-01-28,13:30:00,+05:30,23026.65,23033.75,23021.75,23030.1
2025-01-28,13:31:00,+05:30,23029.05,23035.55,23027.5,23029.35
2025-01-28,13:32:00,+05:30,23029.65,23032.85,23022.85,23029.75
2025-01-28,13:33:00,+05:30,23030.05,23044.45,23029.2,23041.9
2025-01-28,13:34:00,+05:30,23041.85,23053.5,23041.75,23045.8
2025-01-28,13:35:00,+05:30,23045.7,23045.7,23030.4,23031.7
2025-01-28,13:36:00,+05:30,23032.15,23037.25,23030.2,23032.9
2025-01-28,13:37:00,+05:30,23032.8,23039.95,23032.65,23036.65
2025-01-28,13:38:00,+05:30,23037.0,23044.05,23035.15,23037.3
2025-01-28,13:39:00,+05:30,23038.1,23044.8,23033.3,23043.4
2025-01-28,13:40:00,+05:30,23042.65,23047.55,23039.9,23045.15
2025-01-28,13:41:00,+05:30,23045.6,23047.35,23038.95,23040.75
2025-01-28,13:42:00,+05:30,23041.35,23046.2,23040.05,23044.45
2025-01-28,13:43:00,+05:30,23044.3,23044.3,23038.3,23039.65
2025-01-28,13:44:00,+05:30,23039.8,23040.25,23034.65,23037.9
2025-01-28,13:45:00,+05:30,23035.85,23040.4,23034.75,23039.05
2025-01-28,13:46:00,+05:30,23040.0,23048.45,23038.75,23046.4
2025-01-28,13:47:00,+05:30,23046.65,23051.0,23043.45,23048.9
2025-01-28,13:48:00,+05:30,23049.65,23052.55,23042.65,23044.15
2025-01-28,13:49:00,+05:30,23043.95,23045.45,23038.8,23043.0
2025-01-28,13:50:00,+05:30,23042.15,23047.3,23038.3,23044.45
2025-01-28,13:51:00,+05:30,23044.3,23044.3,23036.0,23039.05
2025-01-28,13:52:00,+05:30,23039.7,23045.05,23036.4,23044.6
2025-01-28,13:53:00,+05:30,23044.1,23058.0,23042.3,23057.5
2025-01-28,13:54:00,+05:30,23057.55,23063.15,23056.65,23060.0
2025-01-28,13:55:00,+05:30,23059.35,23065.0,23056.4,23057.05
2025-01-28,13:56:00,+05:30,23056.95,23059.1,23049.0,23051.15
2025-01-28,13:57:00,+05:30,23050.75,23055.0,23047.05,23048.65
2025-01-28,13:58:00,+05:30,23048.35,23054.15,23044.5,23054.15
2025-01-28,13:59:00,+05:30,23055.2,23059.85,23055.1,23057.65
2025-01-28,14:00:00,+05:30,23057.35,23068.85,23055.15,23066.45
2025-01-28,14:01:00,+05:30,23066.35,23076.05,23059.95,23060.7
2025-01-28,14:02:00,+05:30,23061.1,23072.65,23060.9,23070.35
2025-01-28,14:03:00,+05:30,23069.45,23071.45,23064.05,23065.7
2025-01-28,14:04:00,+05:30,23064.85,23066.95,23057.3,23058.3
2025-01-28,14:05:00,+05:30,23057.9,23062.8,23055.2,23057.55
2025-01-28,14:06:00,+05:30,23058.05,23059.8,23049.75,23050.45
2025-01-28,14:07:00,+05:30,23050.4,23054.5,23045.8,23051.05
2025-01-28,14:08:00,+05:30,23050.75,23054.45,23048.85,23049.8
2025-01-28,14:09:00,+05:30,23051.2,23056.0,23048.8,23054.8
2025-01-28,14:10:00,+05:30,23054.1,23056.25,23049.3,23049.85
2025-01-28,14:11:00,+05:30,23051.15,23054.9,23044.05,23046.25
2025-01-28,14:12:00,+05:30,23047.85,23049.25,23043.2,23045.5
2025-01-28,14:13:00,+05:30,23047.95,23053.65,23044.9,23052.2
2025-01-28,14:14:00,+05:30,23054.05,23055.25,23048.85,23051.75
2025-01-28,14:15:00,+05:30,23051.95,23055.35,23048.15,23050.8
2025-01-28,14:16:00,+05:30,23050.45,23060.0,23049.7,23058.75
2025-01-28,14:17:00,+05:30,23058.95,23062.2,23056.4,23059.9
2025-01-28,14:18:00,+05:30,23059.6,23062.2,23055.7,23059.75
2025-01-28,14:19:00,+05:30,23060.25,23065.85,23058.35,23062.0
2025-01-28,14:20:00,+05:30,23061.35,23063.7,23055.45,23057.0
2025-01-28,14:21:00,+05:30,23058.4,23067.4,23058.4,23063.5
2025-01-28,14:22:00,+05:30,23063.6,23066.95,23060.8,23063.85
2025-01-28,14:23:00,+05:30,23064.6,23066.85,23060.15,23062.85
2025-01-28,14:24:00,+05:30,23062.75,23065.4,23055.85,23059.5
2025-01-28,14:25:00,+05:30,23060.25,23083.3,23057.6,23077.15
2025-01-28,14:26:00,+05:30,23077.5,23111.5,23077.5,23111.15
2025-01-28,14:27:00,+05:30,23111.2,23125.95,23111.2,23117.7
2025-01-28,14:28:00,+05:30,23116.2,23121.0,23109.95,23117.1
2025-01-28,14:29:00,+05:30,23116.95,23119.75,23110.25,23116.5
2025-01-28,14:30:00,+05:30,23116.0,23119.55,23106.95,23106.95
2025-01-28,14:31:00,+05:30,23107.7,23114.05,23103.35,23114.05
2025-01-28,14:32:00,+05:30,23114.1,23119.55,23112.35,23117.9
2025-01-28,14:33:00,+05:30,23118.7,23128.7,23115.3,23118.5
2025-01-28,14:34:00,+05:30,23119.2,23129.9,23119.2,23127.65
2025-01-28,14:35:00,+05:30,23129.25,23131.7,23119.55,23121.8
2025-01-28,14:36:00,+05:30,23124.25,23133.6,23124.25,23127.75
2025-01-28,14:37:00,+05:30,23127.55,23130.9,23118.95,23122.4
2025-01-28,14:38:00,+05:30,23122.7,23136.15,23122.7,23133.25
2025-01-28,14:39:00,+05:30,23135.55,23137.95,23130.2,23132.9
2025-01-28,14:40:00,+05:30,23133.15,23136.1,23126.45,23129.6
2025-01-28,14:41:00,+05:30,23126.0,23129.05,23119.2,23124.6
2025-01-28,14:42:00,+05:30,23123.15,23127.6,23121.5,23126.15
2025-01-28,14:43:00,+05:30,23125.75,23126.85,23118.05,23120.25
2025-01-28,14:44:00,+05:30,23121.05,23131.9,23120.8,23129.35
2025-01-28,14:45:00,+05:30,23129.85,23132.4,23125.35,23127.65
2025-01-28,14:46:00,+05:30,23127.15,23129.15,23071.0,23071.3
2025-01-28,14:47:00,+05:30,23070.7,23072.3,23020.1,23042.9
2025-01-28,14:48:00,+05:30,23043.7,23058.45,23036.85,23037.05
2025-01-28,14:49:00,+05:30,23036.75,23039.2,23022.45,23026.75
2025-01-28,14:50:00,+05:30,23025.9,23031.2,22999.0,23005.7
2025-01-28,14:51:00,+05:30,23004.45,23013.95,22961.9,22971.1
2025-01-28,14:52:00,+05:30,22972.3,22993.9,22969.2,22971.5
2025-01-28,14:53:00,+05:30,22973.4,22986.4,22971.7,22983.55
2025-01-28,14:54:00,+05:30,22982.8,22982.8,22967.35,22970.35
2025-01-28,14:55:00,+05:30,22972.7,22974.3,22956.95,22966.2
2025-01-28,14:56:00,+05:30,22965.7,22998.3,22965.7,22994.4
2025-01-28,14:57:00,+05:30,22994.0,23002.4,22979.2,22982.0
2025-01-28,14:58:00,+05:30,22981.45,22992.05,22978.55,22984.7
2025-01-28,14:59:00,+05:30,22985.25,22987.6,22974.0,22987.6
2025-01-28,15:00:00,+05:30,22989.75,22990.75,22946.9,22967.6
2025-01-28,15:01:00,+05:30,22969.5,22970.45,22954.9,22956.25
2025-01-28,15:02:00,+05:30,22956.55,22959.5,22945.5,22949.1
2025-01-28,15:03:00,+05:30,22949.65,22956.9,22945.1,22945.55
2025-01-28,15:04:00,+05:30,22945.65,22948.45,22925.7,22929.4
2025-01-28,15:05:00,+05:30,22929.75,22929.75,22909.25,22916.8
2025-01-28,15:06:00,+05:30,22916.65,22927.85,22916.0,22916.0
2025-01-28,15:07:00,+05:30,22916.15,22938.7,22914.35,22938.5
2025-01-28,15:08:00,+05:30,22937.95,22943.15,22931.55,22933.25
2025-01-28,15:09:00,+05:30,22934.1,22946.45,22932.55,22946.45
2025-01-28,15:10:00,+05:30,22946.9,22951.2,22941.25,22946.55
2025-01-28,15:11:00,+05:30,22945.95,22948.15,22931.1,22931.45
2025-01-28,15:12:00,+05:30,22933.3,22949.65,22930.2,22949.25
2025-01-28,15:13:00,+05:30,22948.9,22964.35,22948.15,22962.45
2025-01-28,15:14:00,+05:30,22965.8,22980.05,22964.1,22967.55
2025-01-28,15:15:00,+05:30,22968.35,22968.35,22951.5,22961.8
2025-01-28,15:16:00,+05:30,22963.45,22971.45,22962.75,22969.15
2025-01-28,15:17:00,+05:30,22970.3,22972.4,22967.8,22969.0
2025-01-28,15:18:00,+05:30,22969.5,22969.5,22960.7,22962.6
2025-01-28,15:19:00,+05:30,22964.85,22972.6,22964.25,22970.55
2025-01-28,15:20:00,+05:30,22971.95,22976.3,22968.35,22969.75
2025-01-28,15:21:00,+05:30,22971.8,22975.75,22968.45,22968.45
2025-01-28,15:22:00,+05:30,22969.85,22973.1,22966.3,22966.75
2025-01-28,15:23:00,+05:30,22967.85,22973.2,22965.45,22965.45
2025-01-28,15:24:00,+05:30,22964.95,22975.35,22964.95,22972.45
2025-01-28,15:25:00,+05:30,22973.35,22983.75,22972.05,22980.5
2025-01-28,15:26:00,+05:30,22981.6,22982.1,22978.2,22979.15
2025-01-28,15:27:00,+05:30,22979.4,22984.25,22976.6,22980.55
2025-01-28,15:28:00,+05:30,22980.05,22984.5,22976.75,22978.05
2025-01-28,15:29:00,+05:30,22978.7,22980.55,22968.9,22976.3
2025-01-29,09:15:00,+05:30,23026.75,23046.0,23019.55,23037.5
2025-01-29,09:16:00,+05:30,23034.65,23046.2,23024.1,23026.65
2025-01-29,09:17:00,+05:30,23028.05,23035.9,23022.1,23029.3
2025-01-29,09:18:00,+05:30,23029.2,23036.95,23023.7,23033.1
2025-01-29,09:19:00,+05:30,23035.15,23035.6,23026.6,23031.4
2025-01-29,09:20:00,+05:30,23032.85,23032.85,23015.25,23019.45
2025-01-29,09:21:00,+05:30,23019.8,23029.9,23008.65,23029.05
2025-01-29,09:22:00,+05:30,23032.6,23050.05,23028.4,23046.95
2025-01-29,09:23:00,+05:30,23046.5,23048.4,23033.0,23038.55
2025-01-29,09:24:00,+05:30,23038.3,23038.3,23025.1,23025.1
2025-01-29,09:25:00,+05:30,23024.4,23024.55,23016.2,23019.85
2025-01-29,09:26:00,+05:30,23017.8,23017.8,23001.45,23003.75
2025-01-29,09:27:00,+05:30,23005.35,23008.0,22990.85,22992.2
2025-01-29,09:28:00,+05:30,22992.1,22995.9,22981.95,22985.25
2025-01-29,09:29:00,+05:30,22985.7,22992.1,22978.35,22987.7
2025-01-29,09:30:00,+05:30,22988.0,22993.15,22976.5,22991.85
2025-01-29,09:31:00,+05:30,22994.55,23022.05,22991.15,23022.05
2025-01-29,09:32:00,+05:30,23021.45,23021.95,23008.2,23014.0
2025-01-29,09:33:00,+05:30,23014.6,23027.75,23009.8,23026.15
2025-01-29,09:34:00,+05:30,23027.05,23032.2,23022.4,23031.25
2025-01-29,09:35:00,+05:30,23031.05,23035.3,23021.3,23025.2
2025-01-29,09:36:00,+05:30,23025.35,23031.35,23024.3,23026.15
2025-01-29,09:37:00,+05:30,23025.6,23035.8,23025.25,23033.85
2025-01-29,09:38:00,+05:30,23034.55,23046.2,23031.9,23044.0
2025-01-29,09:39:00,+05:30,23043.05,23043.05,23032.75,23036.4
2025-01-29,09:40:00,+05:30,23036.15,23044.0,23031.0,23042.85
2025-01-29,09:41:00,+05:30,23042.9,23048.05,23035.25,23044.6
2025-01-29,09:42:00,+05:30,23044.65,23053.8,23040.1,23051.25
2025-01-29,09:43:00,+05:30,23050.65,23069.85,23050.65,23052.85
2025-01-29,09:44:00,+05:30,23052.3,23052.35,23029.15,23040.45
2025-01-29,09:45:00,+05:30,23041.55,23051.55,23040.0,23044.2
2025-01-29,09:46:00,+05:30,23043.75,23043.75,23029.15,23033.95
2025-01-29,09:47:00,+05:30,23034.5,23047.0,23033.3,23043.85
2025-01-29,09:48:00,+05:30,23044.35,23044.35,23023.7,23029.55
2025-01-29,09:49:00,+05:30,23029.7,23043.8,23029.35,23039.7
2025-01-29,09:50:00,+05:30,23041.85,23042.15,23031.8,23033.75
2025-01-29,09:51:00,+05:30,23032.45,23036.1,23029.25,23033.0
2025-01-29,09:52:00,+05:30,23032.7,23043.45,23030.4,23042.25
2025-01-29,09:53:00,+05:30,23043.1,23049.25,23041.15,23042.8
2025-01-29,09:54:00,+05:30,23042.95,23051.8,23042.2,23048.5
2025-01-29,09:55:00,+05:30,23048.4,23053.95,23044.7,23051.95
2025-01-29,09:56:00,+05:30,23052.95,23053.15,23041.85,23043.4
2025-01-29,09:57:00,+05:30,23043.2,23044.6,23039.3,23041.95
2025-01-29,09:58:00,+05:30,23042.1,23043.4,23036.45,23040.2
2025-01-29,09:59:00,+05:30,23040.15,23056.7,23030.4,23056.7
2025-01-29,10:00:00,+05:30,23056.45,23058.35,23047.3,23052.85
2025-01-29,10:01:00,+05:30,23052.2,23061.25,23050.65,23060.3
2025-01-29,10:02:00,+05:30,23060.8,23066.15,23057.15,23058.05
2025-01-29,10:03:00,+05:30,23057.0,23062.1,23053.75,23059.75
2025-01-29,10:04:00,+05:30,23060.3,23062.45,23057.55,23058.35
2025-01-29,10:05:00,+05:30,23058.05,23071.65,23056.35,23068.6
2025-01-29,10:06:00,+05:30,23068.25,23070.45,23063.2,23065.0
2025-01-29,10:07:00,+05:30,23064.8,23065.0,23060.15,23064.1
2025-01-29,10:08:00,+05:30,23063.8,23072.1,23061.3,23069.05
2025-01-29,10:09:00,+05:30,23069.55,23080.8,23068.45,23079.95
2025-01-29,10:10:00,+05:30,23079.7,23097.3,23079.25,23095.8
2025-01-29,10:11:00,+05:30,23094.95,23096.75,23079.2,23080.3
2025-01-29,10:12:00,+05:30,23078.95,23079.4,23070.95,23074.15
2025-01-29,10:13:00,+05:30,23074.5,23083.35,23069.05,23080.45
2025-01-29,10:14:00,+05:30,23081.0,23081.65,23066.7,23067.15
2025-01-29,10:15:00,+05:30,23067.55,23067.95,23061.95,23067.55
2025-01-29,10:16:00,+05:30,23067.9,23072.4,23065.75,23067.15
2025-01-29,10:17:00,+05:30,23067.6,23070.35,23064.55,23065.4
2025-01-29,10:18:00,+05:30,23065.35,23066.55,23057.25,23058.1
2025-01-29,10:19:00,+05:30,23058.65,23059.15,23053.8,23055.4
2025-01-29,10:20:00,+05:30,23057.0,23082.15,23056.1,23082.15
2025-01-29,10:21:00,+05:30,23082.5,23100.15,23082.5,23094.0
2025-01-29,10:22:00,+05:30,23093.45,23095.5,23089.8,23092.2
2025-01-29,10:23:00,+05:30,23093.45,23094.95,23091.8,23093.0
2025-01-29,10:24:00,+05:30,23094.1,23101.0,23092.3,23100.05
2025-01-29,10:25:00,+05:30,23100.35,23106.05,23092.3,23092.95
2025-01-29,10:26:00,+05:30,23092.6,23097.4,23087.4,23088.6
2025-01-29,10:27:00,+05:30,23088.85,23090.75,23078.75,23080.4
2025-01-29,10:28:00,+05:30,23080.75,23091.95,23079.3,23089.8
2025-01-29,10:29:00,+05:30,23090.5,23097.35,23089.15,23095.25
2025-01-29,10:30:00,+05:30,23094.55,23095.75,23086.05,23087.45
2025-01-29,10:31:00,+05:30,23087.85,23090.25,23081.65,23088.2
2025-01-29,10:32:00,+05:30,23088.05,23099.7,23087.65,23088.4
2025-01-29,10:33:00,+05:30,23088.2,23093.15,23085.2,23090.5
2025-01-29,10:34:00,+05:30,23090.75,23097.0,23090.6,23096.35
2025-01-29,10:35:00,+05:30,23095.8,23099.75,23089.45,23091.55
2025-01-29,10:36:00,+05:30,23091.7,23106.45,23091.0,23097.15
2025-01-29,10:37:00,+05:30,23097.45,23098.05,23090.7,23090.85
2025-01-29,10:38:00,+05:30,23091.2,23092.4,23071.8,23077.95
2025-01-29,10:39:00,+05:30,23076.95,23082.95,23075.2,23081.6
2025-01-29,10:40:00,+05:30,23081.55,23086.0,23080.5,23085.35
2025-01-29,10:41:00,+05:30,23085.75,23090.95,23082.85,23084.55
2025-01-29,10:42:00,+05:30,23084.35,23090.45,23082.45,23087.05
2025-01-29,10:43:00,+05:30,23086.8,23090.85,23083.7,23088.15
2025-01-29,10:44:00,+05:30,23087.35,23087.35,23071.15,23074.1
2025-01-29,10:45:00,+05:30,23073.7,23082.45,23072.4,23082.45
2025-01-29,10:46:00,+05:30,23082.2,23084.15,23079.75,23081.75
2025-01-29,10:47:00,+05:30,23082.35,23083.1,23068.5,23068.5
2025-01-29,10:48:00,+05:30,23069.6,23084.55,23068.25,23084.45
2025-01-29,10:49:00,+05:30,23083.8,23084.7,23079.6,23080.6
2025-01-29,10:50:00,+05:30,23079.4,23090.45,23077.9,23090.4
2025-01-29,10:51:00,+05:30,23088.5,23088.6,23080.65,23081.9
2025-01-29,10:52:00,+05:30,23081.35,23087.65,23081.35,23086.75
2025-01-29,10:53:00,+05:30,23086.85,23089.7,23084.15,23086.4
2025-01-29,10:54:00,+05:30,23087.0,23090.65,23082.7,23089.85
2025-01-29,10:55:00,+05:30,23087.85,23091.75,23086.15,23090.35
2025-01-29,10:56:00,+05:30,23090.45,23092.45,23087.2,23089.6
2025-01-29,10:57:00,+05:30,23088.4,23091.15,23085.65,23089.3
2025-01-29,10:58:00,+05:30,23088.85,23098.8,23088.75,23098.8
2025-01-29,10:59:00,+05:30,23098.3,23125.85,23096.55,23122.85
2025-01-29,11:00:00,+05:30,23122.75,23123.95,23113.95,23113.95
2025-01-29,11:01:00,+05:30,23113.35,23115.2,23108.15,23111.25
2025-01-29,11:02:00,+05:30,23112.35,23116.5,23112.0,23115.0
2025-01-29,11:03:00,+05:30,23114.95,23114.95,23105.35,23109.4
2025-01-29,11:04:00,+05:30,23110.4,23116.2,23109.05,23110.5
2025-01-29,11:05:00,+05:30,23109.0,23113.3,23108.2,23113.3
2025-01-29,11:06:00,+05:30,23112.8,23113.8,23106.85,23109.05
2025-01-29,11:07:00,+05:30,23107.65,23111.25,23103.75,23105.1
2025-01-29,11:08:00,+05:30,23103.7,23106.95,23101.5,23103.3
2025-01-29,11:09:00,+05:30,23102.85,23109.65,23102.85,23108.45
2025-01-29,11:10:00,+05:30,23108.4,23114.35,23101.7,23101.7
2025-01-29,11:11:00,+05:30,23101.25,23104.25,23094.25,23102.9
2025-01-29,11:12:00,+05:30,23103.05,23104.55,23094.9,23096.6
2025-01-29,11:13:00,+05:30,23096.25,23097.75,23086.75,23086.75
2025-01-29,11:14:00,+05:30,23085.5,23087.25,23074.75,23085.4
2025-01-29,11:15:00,+05:30,23084.75,23090.4,23084.1,23088.85
2025-01-29,11:16:00,+05:30,23089.1,23089.1,23075.4,23076.1
2025-01-29,11:17:00,+05:30,23075.3,23083.6,23072.2,23081.2
2025-01-29,11:18:00,+05:30,23082.4,23088.8,23081.65,23088.15
2025-01-29,11:19:00,+05:30,23087.75,23087.9,23081.25,23081.6
2025-01-29,11:20:00,+05:30,23081.05,23085.3,23078.55,23082.8
2025-01-29,11:21:00,+05:30,23082.05,23089.75,23080.3,23087.05
2025-01-29,11:22:00,+05:30,23086.25,23090.85,23075.25,23080.35
2025-01-29,11:23:00,+05:30,23076.1,23079.3,23014.75,23020.3
2025-01-29,11:24:00,+05:30,23019.75,23024.05,22984.15,22995.65
2025-01-29,11:25:00,+05:30,22997.5,23035.85,22993.5,23032.2
2025-01-29,11:26:00,+05:30,23030.3,23050.0,23025.8,23047.65
2025-01-29,11:27:00,+05:30,23045.1,23077.8,23045.1,23066.05
2025-01-29,11:28:00,+05:30,23065.6,23070.05,23060.7,23066.05
2025-01-29,11:29:00,+05:30,23064.95,23066.45,23058.0,23066.45
2025-01-29,11:30:00,+05:30,23066.8,23079.8,23066.8,23078.35
2025-01-29,11:31:00,+05:30,23079.4,23116.45,23078.4,23116.45
2025-01-29,11:32:00,+05:30,23117.2,23126.6,23089.4,23090.1
2025-01-29,11:33:00,+05:30,23089.45,23095.45,23084.25,23086.55
2025-01-29,11:34:00,+05:30,23085.45,23093.05,23083.15,23093.05
2025-01-29,11:35:00,+05:30,23092.5,23094.35,23083.75,23087.3
2025-01-29,11:36:00,+05:30,23085.45,23090.85,23085.45,23088.5
2025-01-29,11:37:00,+05:30,23087.9,23088.75,23080.6,23087.3
2025-01-29,11:38:00,+05:30,23086.0,23090.2,23081.3,23082.45
2025-01-29,11:39:00,+05:30,23080.65,23085.8,23077.7,23085.6
2025-01-29,11:40:00,+05:30,23085.15,23086.6,23080.2,23081.4
2025-01-29,11:41:00,+05:30,23079.7,23094.45,23077.75,23085.45
2025-01-29,11:42:00,+05:30,23084.9,23088.8,23080.0,23087.75
2025-01-29,11:43:00,+05:30,23086.75,23095.7,23086.75,23094.05
2025-01-29,11:44:00,+05:30,23094.45,23095.5,23089.95,23092.7
2025-01-29,11:45:00,+05:30,23093.3,23096.85,23092.15,23094.4
2025-01-29,11:46:00,+05:30,23094.65,23106.25,23092.9,23103.0
2025-01-29,11:47:00,+05:30,23102.85,23103.2,23096.95,23098.1
2025-01-29,11:48:00,+05:30,23098.0,23116.3,23096.2,23115.25
2025-01-29,11:49:00,+05:30,23116.7,23128.15,23111.2,23125.35
2025-01-29,11:50:00,+05:30,23125.05,23125.45,23114.45,23115.35
2025-01-29,11:51:00,+05:30,23113.65,23113.65,23108.15,23109.75
2025-01-29,11:52:00,+05:30,23110.5,23114.45,23104.85,23105.3
2025-01-29,11:53:00,+05:30,23105.6,23119.4,23104.75,23118.0
2025-01-29,11:54:00,+05:30,23117.75,23118.6,23106.2,23108.4
2025-01-29,11:55:00,+05:30,23108.9,23110.05,23102.15,23104.2
2025-01-29,11:56:00,+05:30,23102.95,23110.2,23102.1,23108.4
2025-01-29,11:57:00,+05:30,23109.05,23110.25,23104.35,23106.65
2025-01-29,11:58:00,+05:30,23106.3,23107.7,23103.3,23105.4
2025-01-29,11:59:00,+05:30,23105.45,23113.4,23105.4,23112.7
2025-01-29,12:00:00,+05:30,23111.5,23116.0,23106.6,23107.2
2025-01-29,12:01:00,+05:30,23107.0,23117.95,23105.5,23116.5
2025-01-29,12:02:00,+05:30,23116.7,23119.15,23113.15,23116.95
2025-01-29,12:03:00,+05:30,23116.8,23117.6,23108.95,23109.4
2025-01-29,12:04:00,+05:30,23109.3,23111.55,23106.9,23108.3
2025-01-29,12:05:00,+05:30,23108.8,23112.7,23098.05,23107.0
2025-01-29,12:06:00,+05:30,23107.35,23114.7,23102.85,23104.65
2025-01-29,12:07:00,+05:30,23103.95,23106.15,23099.45,23102.05
2025-01-29,12:08:00,+05:30,23102.0,23107.4,23102.0,23103.85
2025-01-29,12:09:00,+05:30,23104.35,23114.9,23104.1,23114.75
2025-01-29,12:10:00,+05:30,23115.3,23120.2,23115.3,23119.95
2025-01-29,12:11:00,+05:30,23119.45,23124.05,23118.35,23122.9
2025-01-29,12:12:00,+05:30,23122.65,23127.15,23122.65,23123.75
2025-01-29,12:13:00,+05:30,23123.1,23128.8,23122.2,23122.45
2025-01-29,12:14:00,+05:30,23122.25,23123.4,23117.95,23120.95
2025-01-29,12:15:00,+05:30,23121.1,23121.95,23116.0,23120.6
2025-01-29,12:16:00,+05:30,23120.7,23125.7,23120.7,23123.65
2025-01-29,12:17:00,+05:30,23123.0,23152.2,23120.8,23151.8
2025-01-29,12:18:00,+05:30,23150.7,23168.5,23146.95,23147.6
2025-01-29,12:19:00,+05:30,23146.3,23147.8,23140.9,23144.6
2025-01-29,12:20:00,+05:30,23143.85,23149.65,23136.45,23138.15
2025-01-29,12:21:00,+05:30,23137.3,23138.25,23129.55,23129.55
2025-01-29,12:22:00,+05:30,23128.95,23137.3,23126.7,23137.3
2025-01-29,12:23:00,+05:30,23136.0,23138.55,23133.55,23134.85
2025-01-29,12:24:00,+05:30,23135.7,23141.35,23134.15,23138.0
2025-01-29,12:25:00,+05:30,23138.45,23146.7,23136.75,23145.15
2025-01-29,12:26:00,+05:30,23144.5,23147.95,23143.5,23146.4
2025-01-29,12:27:00,+05:30,23146.15,23148.55,23137.55,23140.0
2025-01-29,12:28:00,+05:30,23137.75,23139.75,23133.75,23134.85
2025-01-29,12:29:00,+05:30,23134.3,23138.5,23132.15,23135.9
2025-01-29,12:30:00,+05:30,23135.55,23139.7,23134.3,23137.15
2025-01-29,12:31:00,+05:30,23136.55,23141.35,23133.1,23133.4
2025-01-29,12:32:00,+05:30,23133.35,23139.1,23127.55,23137.35
2025-01-29,12:33:00,+05:30,23136.45,23141.65,23129.15,23129.45
2025-01-29,12:34:00,+05:30,23131.2,23133.5,23128.45,23131.5
2025-01-29,12:35:00,+05:30,23131.9,23139.85,23131.2,23138.95
2025-01-29,12:36:00,+05:30,23139.1,23144.5,23136.65,23141.85
2025-01-29,12:37:00,+05:30,23142.1,23148.1,23140.95,23146.9
2025-01-29,12:38:00,+05:30,23145.15,23149.9,23140.5,23142.45
2025-01-29,12:39:00,+05:30,23142.5,23145.25,23135.9,23136.85
2025-01-29,12:40:00,+05:30,23136.8,23143.5,23135.7,23142.25
2025-01-29,12:41:00,+05:30,23142.7,23144.65,23132.4,23137.1
2025-01-29,12:42:00,+05:30,23137.3,23147.35,23136.0,23143.6
2025-01-29,12:43:00,+05:30,23144.0,23145.7,23112.65,23114.35
2025-01-29,12:44:00,+05:30,23114.3,23136.05,23114.3,23133.25
2025-01-29,12:45:00,+05:30,23133.05,23142.95,23131.8,23142.0
2025-01-29,12:46:00,+05:30,23141.7,23144.3,23138.05,23142.3
2025-01-29,12:47:00,+05:30,23141.7,23146.2,23134.3,23135.25
2025-01-29,12:48:00,+05:30,23135.15,23135.75,23120.8,23121.55
2025-01-29,12:49:00,+05:30,23121.1,23129.05,23121.0,23125.55
2025-01-29,12:50:00,+05:30,23126.3,23132.65,23125.4,23130.55
2025-01-29,12:51:00,+05:30,23129.9,23130.85,23116.3,23121.6
2025-01-29,12:52:00,+05:30,23120.9,23122.8,23117.45,23121.75
2025-01-29,12:53:00,+05:30,23121.55,23130.55,23121.55,23126.6
2025-01-29,12:54:00,+05:30,23126.25,23126.9,23118.9,23120.25
2025-01-29,12:55:00,+05:30,23119.3,23125.4,23118.0,23125.05
2025-01-29,12:56:00,+05:30,23124.35,23126.45,23117.05,23119.45
2025-01-29,12:57:00,+05:30,23118.85,23133.25,23118.85,23128.5
2025-01-29,12:58:00,+05:30,23127.95,23132.85,23124.55,23130.0
2025-01-29,12:59:00,+05:30,23130.15,23136.9,23121.7,23122.35
2025-01-29,13:00:00,+05:30,23122.4,23125.15,23114.25,23116.25
2025-01-29,13:01:00,+05:30,23115.65,23128.95,23115.65,23116.6
2025-01-29,13:02:00,+05:30,23111.3,23111.3,23086.55,23097.25
2025-01-29,13:03:00,+05:30,23096.9,23102.4,23094.85,23100.6
2025-01-29,13:04:00,+05:30,23099.55,23125.6,23099.55,23116.35
2025-01-29,13:05:00,+05:30,23115.7,23117.55,23110.3,23114.1
